COMPANY_NK;LEDGER;BUDGET_NK;PROFIT_CENTER_NK;ACCOUNT_NK;PERIOD_START_DATE_NK;PERIOD_END_DATE_NK;CURRENCY_NK;DEBIT;CREDIT;BALANCE;DEBIT_LOCAL;CREDIT_LOCAL;BALANCE_LOCAL;BUDGET_AMOUNT;BUDGET_AMOUNT_LOCAL
01;GL;Unspecified;01;01-01-2330-01;2011/10/01;2011/10/31;USD;0;0;3400;0;0;3400;0;0
01;GL;Unspecified;01;01-01-2330-01;2011/11/01;2011/11/30;USD;0;0;3400;0;0;3400;0;0
01;GL;Unspecified;01;01-01-2330-01;2011/12/01;2011/12/31;USD;0;0;3400;0;0;3400;0;0
01;GL;Unspecified;01;01-01-2330-01;2012/01/01;2012/01/31;USD;0;0;3400;0;0;3400;0;0
01;GL;Unspecified;01;01-01-2330-01;2012/02/01;2012/02/29;USD;0;0;3400;0;0;3400;0;0
01;GL;Unspecified;01;01-01-2330-01;2012/03/01;2012/03/31;USD;0;0;3400;0;0;3400;0;0
01;GL;Unspecified;01;01-01-2330-01;2012/04/01;2012/04/30;USD;0;0;3400;0;0;3400;0;0
01;GL;Unspecified;01;01-01-2330-01;2012/05/01;2012/05/31;USD;0;0;3400;0;0;3400;0;0
01;GL;Unspecified;01;01-01-2330-01;2012/06/01;2012/06/30;USD;0;0;3400;0;0;3400;0;0
01;GL;Unspecified;01;01-01-2330-01;2012/07/01;2012/07/31;USD;0;0;3400;0;0;3400;0;0
01;GL;Unspecified;01;01-01-2330-01;2012/08/01;2012/08/31;USD;0;0;3400;0;0;3400;0;0
01;GL;Unspecified;01;01-01-2330-01;2012/09/01;2012/09/30;USD;0;0;3400;0;0;3400;0;0
01;GL;Unspecified;01;01-01-2330-01;2012/10/01;2012/10/31;USD;0;0;3400;0;0;3400;0;0
01;GL;Unspecified;01;01-01-3010-01;2005/11/01;2005/11/30;USD;0;0;20000;0;0;20000;0;0
01;GL;Unspecified;01;01-01-3010-01;2005/12/01;2005/12/31;USD;0;1000000;1020000;0;1000000;1020000;0;0
01;GL;Unspecified;01;01-01-2000-01;2006/04/01;2006/04/30;USD;0;0;263;0;0;263;0;0
01;GL;Unspecified;01;01-01-2000-01;2011/01/01;2011/01/31;USD;0;0;22956;0;0;22956;0;0
01;GL;Unspecified;01;01-01-2000-01;2011/02/01;2011/02/28;USD;0;0;22956;0;0;22956;0;0
01;GL;Unspecified;01;01-01-2000-01;2011/03/01;2011/03/31;USD;134030;111074;0;134030;111074;0;0;0
01;GL;Unspecified;01;01-01-2000-01;2011/04/01;2011/04/30;USD;25800;26355;555;25800;26355;555;0;0
01;GL;Unspecified;01;01-01-2000-01;2011/05/01;2011/05/31;USD;113000;113000;555;113000;113000;555;0;0
01;GL;Unspecified;01;01-01-2000-01;2011/06/01;2011/06/30;USD;146555;146000;0;146555;146000;0;0;0
01;GL;Unspecified;01;01-01-2000-01;2012/05/01;2012/05/31;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-2000-01;2012/06/01;2012/06/30;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-2000-01;2012/07/01;2012/07/31;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-2000-01;2012/08/01;2012/08/31;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-4800-01;2009/09/01;2009/09/30;USD;20244;20125;-119;20244;20125;-119;0;0
01;GL;Unspecified;01;01-01-4800-01;2009/10/01;2009/10/31;USD;0;0;-119;0;0;-119;0;0
01;GL;Unspecified;01;01-01-1930-01;2009/09/01;2009/09/30;USD;25.6;26.2;0.6;25.6;26.2;0.6;0;0
01;GL;Unspecified;01;01-01-1930-01;2009/10/01;2009/10/31;USD;0;0;0.6;0;0;0.6;0;0
01;GL;Unspecified;01;01-01-1930-01;2009/11/01;2009/11/30;USD;0;0;0.6;0;0;0.6;0;0
01;GL;Unspecified;01;01-01-1930-01;2009/12/01;2009/12/31;USD;0;0;0.6;0;0;0.6;0;0
01;GL;Unspecified;01;01-01-1930-01;2010/01/01;2010/01/31;USD;0;0;0.6;0;0;0.6;0;0
01;GL;Unspecified;01;01-01-1930-01;2010/08/01;2010/08/31;USD;0;0;0.6;0;0;0.6;0;0
01;GL;Unspecified;01;01-01-1930-01;2010/12/01;2010/12/31;USD;0;0;0.6;0;0;0.6;0;0
01;GL;Unspecified;01;01-01-3010-01;2012/03/01;2012/03/31;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-1460-01;2006/03/01;2006/03/31;USD;0;0;22;0;0;22;0;0
01;GL;Unspecified;01;01-01-1460-01;2006/06/01;2006/06/30;USD;0;0;22;0;0;22;0;0
01;GL;Unspecified;01;01-01-1460-01;2006/07/01;2006/07/31;USD;3;22;41;3;22;41;0;0
01;GL;Unspecified;01;01-01-1460-01;2006/08/01;2006/08/31;USD;0;0;41;0;0;41;0;0
01;GL;Unspecified;01;01-01-1460-01;2006/09/01;2006/09/30;USD;0;0;41;0;0;41;0;0
01;GL;Unspecified;02;01-02-1240-01;2011/03/01;2011/03/31;USD;0;0;-790.5;0;0;-790.5;0;0
01;GL;Unspecified;02;01-02-1240-01;2011/04/01;2011/04/30;USD;0;0;-790.5;0;0;-790.5;0;0
01;GL;Unspecified;02;01-02-1240-01;2011/05/01;2011/05/31;USD;0;0;-790.5;0;0;-790.5;0;0
01;GL;Unspecified;02;01-02-1240-01;2011/06/01;2011/06/30;USD;0;0;-790.5;0;0;-790.5;0;0
01;GL;Unspecified;01;01-01-8910-01;2010/09/01;2010/09/30;USD;0;0;1900;0;0;1900;0;0
01;GL;Unspecified;01;01-01-8910-01;2010/11/01;2010/11/30;USD;0;0;1900;0;0;1900;0;0
01;GL;Unspecified;01;01-01-8910-01;2010/12/01;2010/12/31;USD;0;0;1900;0;0;1900;0;0
01;GL;Unspecified;01;01-01-8920-01;2006/10/01;2006/10/31;USD;94;0;-94;94;0;-94;0;0
01;GL;Unspecified;01;01-01-8920-01;2006/11/01;2006/11/30;USD;0;0;-94;0;0;-94;0;0
01;GL;Unspecified;01;01-01-8920-01;2006/12/01;2006/12/31;USD;0;0;-94;0;0;-94;0;0
01;GL;Unspecified;01;01-01-2460-01;2012/01/01;2012/01/31;USD;0;0;-870;0;0;-870;0;0
01;GL;Unspecified;01;01-01-2460-01;2012/02/01;2012/02/29;USD;0;0;-870;0;0;-870;0;0
01;GL;Unspecified;01;01-01-2460-01;2012/03/01;2012/03/31;USD;0;0;-870;0;0;-870;0;0
01;GL;Unspecified;01;01-01-2460-01;2012/04/01;2012/04/30;USD;0;0;-870;0;0;-870;0;0
01;GL;Unspecified;01;01-01-2700-01;2008/07/01;2008/07/31;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2008/08/01;2008/08/31;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2008/09/01;2008/09/30;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2008/10/01;2008/10/31;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2008/11/01;2008/11/30;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-1220-01;2012/02/01;2012/02/29;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-1220-01;2012/03/01;2012/03/31;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-1220-01;2012/04/01;2012/04/30;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-1220-01;2012/05/01;2012/05/31;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-1220-01;2012/06/01;2012/06/30;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-1220-01;2012/07/01;2012/07/31;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-1220-01;2012/08/01;2012/08/31;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-1220-01;2012/09/01;2012/09/30;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-1220-01;2012/10/01;2012/10/31;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-1220-01;2012/11/01;2012/11/30;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-1220-01;2012/12/01;2012/12/31;USD;0;0;-3959.8;0;0;-3959.8;0;0
01;GL;Unspecified;01;01-01-1215-01;2012/01/01;2012/01/31;USD;0;0;-70129.4;0;0;-70129.4;0;0
01;GL;Unspecified;01;01-01-1215-01;2012/02/01;2012/02/29;USD;0;0;-70129.4;0;0;-70129.4;0;0
01;GL;Unspecified;01;01-01-5000-01;2008/06/01;2008/06/30;USD;12737.1;0;-242734.4;12737.1;0;-242734.4;0;0
01;GL;Unspecified;01;01-01-5000-01;2008/07/01;2008/07/31;USD;7703.4;0;-250437.8;7703.4;0;-250437.8;0;0
01;GL;Unspecified;01;01-01-5000-01;2009/01/01;2009/01/31;USD;7728.5;0;-7728.5;7728.5;0;-7728.5;0;0
01;GL;Unspecified;01;01-01-5000-01;2009/02/01;2009/02/28;USD;45250;0;-52978.5;45250;0;-52978.5;0;0
01;GL;Unspecified;01;01-01-5000-01;2009/03/01;2009/03/31;USD;45826.6;0;-98805.1;45826.6;0;-98805.1;0;0
01;GL;Unspecified;01;01-01-1500-01;2006/02/01;2006/02/28;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-1500-01;2006/08/01;2006/08/31;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-3010-01;2007/01/01;2007/01/31;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2009/06/01;2009/06/30;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2009/07/01;2009/07/31;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2009/08/01;2009/08/31;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2009/10/01;2009/10/31;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-2320-01;2011/11/01;2011/11/30;USD;0;0;20216.1;0;0;20216.1;0;0
01;GL;Unspecified;01;01-01-2320-01;2011/12/01;2011/12/31;USD;0;0;20216.1;0;0;20216.1;0;0
01;GL;Unspecified;01;01-01-4000-01;2006/03/01;2006/03/31;USD;0;50000;61194.5;0;50000;61194.5;0;0
01;GL;Unspecified;01;01-01-4000-01;2006/04/01;2006/04/30;USD;0;55000;116194.5;0;55000;116194.5;0;0
01;GL;Unspecified;01;01-01-4000-01;2006/05/01;2006/05/31;USD;0;75000;191194.5;0;75000;191194.5;0;0
01;GL;Unspecified;01;01-01-4000-01;2006/06/01;2006/06/30;USD;0;400000;591194.5;0;400000;591194.5;0;0
01;GL;Unspecified;01;01-01-4000-01;2006/07/01;2006/07/31;USD;0;452900;1044094.5;0;452900;1044094.5;0;0
01;GL;Unspecified;01;01-01-4000-01;2006/08/01;2006/08/31;USD;0;503500;1547594.5;0;503500;1547594.5;0;0
01;GL;Unspecified;01;01-01-4000-01;2006/09/01;2006/09/30;USD;0;50000;1597594.5;0;50000;1597594.5;0;0
01;GL;Unspecified;01;01-01-4000-01;2006/10/01;2006/10/31;USD;0;100950;1698544.5;0;100950;1698544.5;0;0
01;GL;Unspecified;01;01-01-4000-01;2006/11/01;2006/11/30;USD;0;50000;1748544.5;0;50000;1748544.5;0;0
01;GL;Unspecified;01;01-01-4000-01;2006/12/01;2006/12/31;USD;0;101939.1;1850483.6;0;101939.1;1850483.6;0;0
01;GL;Unspecified;01;01-01-4000-01;2007/01/01;2007/01/31;USD;0;50989.1;50989.1;0;50989.1;50989.1;0;0
01;GL;Unspecified;01;01-01-4005-01;2011/06/01;2011/06/30;USD;0;361900;733038.4;0;361900;733038.4;0;0
01;GL;Unspecified;01;01-01-4005-01;2011/07/01;2011/07/31;USD;0;0;733038.4;0;0;733038.4;0;0
01;GL;Unspecified;01;01-01-4900-01;2007/10/01;2007/10/31;USD;0;0;189;0;0;189;0;0
01;GL;Unspecified;01;01-01-4900-01;2007/11/01;2007/11/30;USD;0;0;189;0;0;189;0;0
01;GL;Unspecified;01;01-01-4900-01;2007/12/01;2007/12/31;USD;0;58.6;247.6;0;58.6;247.6;0;0
01;GL;Unspecified;01;01-01-4900-01;2008/10/01;2008/10/31;USD;0;565.4;2264.1;0;565.4;2264.1;0;0
01;GL;Unspecified;01;01-01-4900-01;2008/12/01;2008/12/31;USD;0;1002.3;3266.4;0;1002.3;3266.4;0;0
01;GL;Unspecified;01;01-01-4900-01;2009/01/01;2009/01/31;USD;0;159.6;159.6;0;159.6;159.6;0;0
01;GL;Unspecified;01;01-01-4900-01;2009/03/01;2009/03/31;USD;0;0;159.6;0;0;159.6;0;0
01;GL;Unspecified;01;01-01-4900-01;2009/04/01;2009/04/30;USD;0;0;159.6;0;0;159.6;0;0
01;GL;Unspecified;01;01-01-1400-01;2011/01/01;2011/01/31;USD;0;0;100;0;0;100;0;0
01;GL;Unspecified;02;01-02-5000-01;2009/10/01;2009/10/31;USD;102.5;0;-135.9;102.5;0;-135.9;0;0
01;GL;Unspecified;02;01-02-5000-01;2009/11/01;2009/11/30;USD;0;0;-135.9;0;0;-135.9;0;0
01;GL;Unspecified;01;01-01-1100-01;2006/10/01;2006/10/31;USD;1042.5;1042.5;0;1042.5;1042.5;0;0;0
01;GL;Unspecified;01;01-01-2470-01;2010/09/01;2010/09/30;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-2470-01;2010/10/01;2010/10/31;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-2470-01;2010/11/01;2010/11/30;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-2470-01;2010/12/01;2010/12/31;USD;0;0;631.4;0;0;631.4;0;0
01;GL;Unspecified;01;01-01-5000-01;2006/03/01;2006/03/31;USD;15000;0;-18873;15000;0;-18873;0;0
01;GL;Unspecified;01;01-01-5000-01;2006/04/01;2006/04/30;USD;15000;0;-33873;15000;0;-33873;0;0
01;GL;Unspecified;01;01-01-5000-01;2009/04/01;2009/04/30;USD;45250;0;-144055.1;45250;0;-144055.1;0;0
01;GL;Unspecified;01;01-01-5000-01;2009/05/01;2009/05/31;USD;51000;0;-195055.1;51000;0;-195055.1;0;0
01;GL;Unspecified;01;01-01-5000-01;2009/06/01;2009/06/30;USD;47817.8;0;-242872.9;47817.8;0;-242872.9;0;0
01;GL;Unspecified;01;01-01-5000-01;2009/07/01;2009/07/31;USD;45250;0;-288122.9;45250;0;-288122.9;0;0
01;GL;Unspecified;01;01-01-5000-01;2009/08/01;2009/08/31;USD;25634;0;-313756.9;25634;0;-313756.9;0;0
01;GL;Unspecified;01;01-01-5000-01;2009/09/01;2009/09/30;USD;58155.1;0;-371912;58155.1;0;-371912;0;0
01;GL;Unspecified;01;01-01-5000-01;2009/10/01;2009/10/31;USD;21115.2;0;-393027.2;21115.2;0;-393027.2;0;0
01;GL;Unspecified;01;01-01-5000-01;2009/11/01;2009/11/30;USD;45250;0;-438277.2;45250;0;-438277.2;0;0
01;GL;Unspecified;01;01-01-5000-01;2009/12/01;2009/12/31;USD;25634;0;-463911.2;25634;0;-463911.2;0;0
01;GL;Unspecified;01;01-01-5000-01;2010/01/01;2010/01/31;USD;45250;0;-45250;45250;0;-45250;0;0
01;GL;Unspecified;01;01-01-5000-01;2010/02/01;2010/02/28;USD;45250;0;-90500;45250;0;-90500;0;0
01;GL;Unspecified;01;01-01-5000-01;2010/03/01;2010/03/31;USD;24576.2;0;-115076.2;24576.2;0;-115076.2;0;0
01;GL;Unspecified;01;01-01-5000-01;2010/04/01;2010/04/30;USD;67250;0;-182326.2;67250;0;-182326.2;0;0
01;GL;Unspecified;01;01-01-5000-01;2010/05/01;2010/05/31;USD;45250;0;-227576.2;45250;0;-227576.2;0;0
01;GL;Unspecified;01;01-01-5000-01;2010/06/01;2010/06/30;USD;44000;0;-271576.2;44000;0;-271576.2;0;0
01;GL;Unspecified;01;01-01-5000-01;2010/07/01;2010/07/31;USD;6408.5;0;-277984.7;6408.5;0;-277984.7;0;0
01;GL;Unspecified;01;01-01-5000-01;2010/08/01;2010/08/31;USD;6408.5;0;-284393.2;6408.5;0;-284393.2;0;0
01;GL;demomfg;01;01-01-5000-01;2010/09/01;2010/09/30;USD;223634;0;-508027.2;223634;0;-508027.2;-600000;-600000
01;GL;demomfg;01;01-01-5000-01;2010/10/01;2010/10/31;USD;90500;0;-598527.2;90500;0;-598527.2;-700000;-700000
01;GL;demomfg;01;01-01-5000-01;2010/11/01;2010/11/30;USD;55256.3;0;-653783.6;55256.3;0;-653783.6;-750000;-750000
01;GL;demomfg;01;01-01-5000-01;2010/12/01;2010/12/31;USD;22000;0;-675783.6;22000;0;-675783.6;-800000;-800000
01;GL;Unspecified;01;01-01-1000-01;2006/07/01;2006/07/31;USD;453131;250074;-1453498.4;453131;250074;-1453498.4;0;0
01;GL;Unspecified;01;01-01-1500-01;2006/03/01;2006/03/31;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-2370-01;2012/06/01;2012/06/30;USD;0;0;-1014.6;0;0;-1014.6;0;0
01;GL;Unspecified;01;01-01-2370-01;2012/07/01;2012/07/31;USD;0;0;-1014.6;0;0;-1014.6;0;0
01;GL;Unspecified;01;01-01-2370-01;2012/08/01;2012/08/31;USD;0;0;-1014.6;0;0;-1014.6;0;0
01;GL;Unspecified;01;01-01-3010-01;2010/01/01;2010/01/31;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2010/02/01;2010/02/28;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2010/03/01;2010/03/31;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2010/04/01;2010/04/30;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2010/05/01;2010/05/31;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2010/06/01;2010/06/30;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2010/07/01;2010/07/31;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2010/08/01;2010/08/31;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2010/09/01;2010/09/30;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2010/10/01;2010/10/31;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2010/11/01;2010/11/30;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2010/12/01;2010/12/31;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-2700-01;2008/12/01;2008/12/31;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2009/04/01;2009/04/30;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2010/09/01;2010/09/30;USD;0;0;40000;0;0;40000;0;0
01;GL;Unspecified;01;01-01-2700-01;2010/10/01;2010/10/31;USD;0;0;40000;0;0;40000;0;0
01;GL;Unspecified;01;01-01-2700-01;2010/11/01;2010/11/30;USD;0;0;40000;0;0;40000;0;0
01;GL;Unspecified;01;01-01-6000-01;2006/04/01;2006/04/30;USD;0;0;-1010;0;0;-1010;0;0
01;GL;Unspecified;01;01-01-6000-01;2006/05/01;2006/05/31;USD;0;0;-1010;0;0;-1010;0;0
01;GL;Unspecified;01;01-01-6000-01;2006/06/01;2006/06/30;USD;0;0;-1010;0;0;-1010;0;0
01;GL;Unspecified;01;01-01-8995-01;2007/12/01;2007/12/31;USD;0;0;0;0;0;0;0;0
01;GL;Unspecified;01;01-01-6100-01;2011/04/01;2011/04/30;USD;1400;0;-1400;1400;0;-1400;0;0
01;GL;Unspecified;01;01-01-6100-01;2011/05/01;2011/05/31;USD;0;0;-1400;0;0;-1400;0;0
01;GL;Unspecified;01;01-01-6100-01;2011/06/01;2011/06/30;USD;0;0;-1400;0;0;-1400;0;0
01;GL;Unspecified;01;01-01-6100-01;2011/07/01;2011/07/31;USD;0;0;-1400;0;0;-1400;0;0
01;GL;Unspecified;01;01-01-6100-01;2011/08/01;2011/08/31;USD;0;0;-1400;0;0;-1400;0;0
01;GL;Unspecified;01;01-01-6100-01;2011/09/01;2011/09/30;USD;0;0;-1400;0;0;-1400;0;0
01;GL;Unspecified;01;01-01-6100-01;2011/10/01;2011/10/31;USD;0;0;-1400;0;0;-1400;0;0
01;GL;Unspecified;01;01-01-6100-01;2011/11/01;2011/11/30;USD;0;0;-1400;0;0;-1400;0;0
01;GL;Unspecified;01;01-01-6100-01;2011/12/01;2011/12/31;USD;0;0;-1400;0;0;-1400;0;0
01;GL;Unspecified;01;01-01-2700-01;2006/06/01;2006/06/30;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2006/07/01;2006/07/31;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2006/08/01;2006/08/31;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2700-01;2006/09/01;2006/09/30;USD;0;0;5000;0;0;5000;0;0
01;GL;Unspecified;01;01-01-2320-01;2010/08/01;2010/08/31;USD;0;0;15047.8;0;0;15047.8;0;0
01;GL;Unspecified;01;01-01-2320-01;2010/09/01;2010/09/30;USD;0;4251.5;19299.2;0;4251.5;19299.2;0;0
01;GL;Unspecified;01;01-01-2320-01;2010/10/01;2010/10/31;USD;0;0;19299.2;0;0;19299.2;0;0
01;GL;Unspecified;01;01-01-2320-01;2010/11/01;2010/11/30;USD;0;45.5;19344.8;0;45.5;19344.8;0;0
01;GL;Unspecified;01;01-01-2320-01;2010/12/01;2010/12/31;USD;0;0;19344.8;0;0;19344.8;0;0
01;GL;Unspecified;01;01-01-1000-01;2005/10/01;2005/10/31;USD;22000;0;-16000;22000;0;-16000;0;0
01;GL;Unspecified;01;01-01-1000-01;2009/06/01;2009/06/30;USD;127250;150196;-3098783.4;127250;150196;-3098783.4;0;0
01;GL;Unspecified;01;01-01-1000-01;2009/07/01;2009/07/31;USD;77250;50000;-3126033.4;77250;50000;-3126033.4;0;0
01;GL;Unspecified;01;01-01-1000-01;2009/08/01;2009/08/31;USD;115875;47138;-3194770.4;115875;47138;-3194770.4;0;0
01;GL;Unspecified;01;01-01-1010-01;2012/01/01;2012/01/31;USD;0;0;-103372.6;0;0;-103372.6;0;0
01;GL;Unspecified;01;01-01-1010-01;2012/02/01;2012/02/29;USD;0;0;-103372.6;0;0;-103372.6;0;0
01;GL;Unspecified;01;01-01-1010-01;2012/03/01;2012/03/31;USD;0;0;-103372.6;0;0;-103372.6;0;0
01;GL;Unspecified;01;01-01-1010-01;2012/04/01;2012/04/30;USD;0;0;-103372.6;0;0;-103372.6;0;0
01;GL;Unspecified;01;01-01-1010-01;2012/05/01;2012/05/31;USD;0;0;-103372.6;0;0;-103372.6;0;0
01;GL;Unspecified;01;01-01-1010-01;2012/06/01;2012/06/30;USD;0;0;-103372.6;0;0;-103372.6;0;0
01;GL;Unspecified;01;01-01-1010-01;2012/07/01;2012/07/31;USD;0;0;-103372.6;0;0;-103372.6;0;0
01;GL;Unspecified;01;01-01-1010-01;2012/08/01;2012/08/31;USD;0;0;-103372.6;0;0;-103372.6;0;0
01;GL;Unspecified;01;01-01-1010-01;2012/09/01;2012/09/30;USD;0;0;-103372.6;0;0;-103372.6;0;0
01;GL;Unspecified;01;01-01-1010-01;2012/10/01;2012/10/31;USD;0;0;-103372.6;0;0;-103372.6;0;0
01;GL;Unspecified;01;01-01-1010-01;2012/11/01;2012/11/30;USD;0;0;-103372.6;0;0;-103372.6;0;0
01;GL;Unspecified;01;01-01-1010-01;2012/12/01;2012/12/31;USD;0;0;-103372.6;0;0;-103372.6;0;0
01;GL;Unspecified;01;01-01-1020-01;2012/03/01;2012/03/31;USD;0;0;-1456338;0;0;-1456338;0;0
01;GL;Unspecified;01;01-01-1020-01;2012/04/01;2012/04/30;USD;0;0;-1456338;0;0;-1456338;0;0
01;GL;Unspecified;01;01-01-1020-01;2012/05/01;2012/05/31;USD;0;0;-1456338;0;0;-1456338;0;0
01;GL;Unspecified;01;01-01-1020-01;2012/06/01;2012/06/30;USD;0;0;-1456338;0;0;-1456338;0;0
01;GL;Unspecified;01;01-01-1020-01;2012/07/01;2012/07/31;USD;0;0;-1456338;0;0;-1456338;0;0
01;GL;Unspecified;01;01-01-1020-01;2012/08/01;2012/08/31;USD;0;0;-1456338;0;0;-1456338;0;0
01;GL;Unspecified;01;01-01-1020-01;2012/09/01;2012/09/30;USD;0;0;-1456338;0;0;-1456338;0;0
01;GL;Unspecified;01;01-01-1020-01;2012/10/01;2012/10/31;USD;0;0;-1456338;0;0;-1456338;0;0
01;GL;Unspecified;01;01-01-1020-01;2012/11/01;2012/11/30;USD;0;0;-1456338;0;0;-1456338;0;0
01;GL;Unspecified;01;01-01-1020-01;2012/12/01;2012/12/31;USD;0;0;-1456338;0;0;-1456338;0;0
01;GL;Unspecified;01;01-01-3030-01;2007/11/01;2007/11/30;USD;0;0;1202787.2;0;0;1202787.2;0;0
01;GL;Unspecified;01;01-01-4060-01;2009/12/01;2009/12/31;USD;0;18750;70130;0;18750;70130;0;0
01;GL;Unspecified;01;01-01-2000-01;2012/09/01;2012/09/30;USD;0;0;-1000;0;0;-1000;0;0
01;GL;Unspecified;01;01-01-3040-01;2009/11/01;2009/11/30;USD;0;0;110000;0;0;110000;0;0
01;GL;Unspecified;01;01-01-3040-01;2009/12/01;2009/12/31;USD;0;0;110000;0;0;110000;0;0
01;GL;Unspecified;01;01-01-2360-01;2006/03/01;2006/03/31;USD;0;0;598.5;0;0;598.5;0;0
01;GL;Unspecified;01;01-01-2360-01;2006/04/01;2006/04/30;USD;0;0;598.5;0;0;598.5;0;0
01;GL;Unspecified;01;01-01-2360-01;2006/05/01;2006/05/31;USD;0;0;598.5;0;0;598.5;0;0
01;GL;Unspecified;01;01-01-2360-01;2006/06/01;2006/06/30;USD;0;0;598.5;0;0;598.5;0;0
01;GL;Unspecified;01;01-01-2360-01;2006/07/01;2006/07/31;USD;0;0;598.5;0;0;598.5;0;0
01;GL;Unspecified;01;01-01-3010-01;2012/04/01;2012/04/30;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2012/05/01;2012/05/31;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2012/06/01;2012/06/30;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2012/07/01;2012/07/31;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2012/08/01;2012/08/31;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-3010-01;2012/09/01;2012/09/30;USD;0;0;1420000;0;0;1420000;0;0
01;GL;Unspecified;01;01-01-6050-01;2007/01/01;2007/01/31;USD;1000;0;-1000;1000;0;-1000;0;0
01;GL;Unspecified;01;01-01-6050-01;2007/02/01;2007/02/28;USD;0;0;-1000;0;0;-1000;0;0
